# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Nov  9 07:29:35 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2 He CH4 H2O CO2 CO Rayleigh CIA
2.645054537e+00 2.39936e-04 9.99997e-01 9.99999e-01 7.29394e-01 3.33175e-04 9.99999e-01 9.99999e-01 9.99836e-01 7.34321e-01
2.658279810e+00 3.15110e-11 9.99999e-01 9.99999e-01 8.00383e-01 4.18946e-11 9.99999e-01 9.99999e-01 9.99839e-01 7.57040e-01
2.671571209e+00 1.75860e-11 9.99999e-01 9.99999e-01 8.68290e-01 2.26299e-11 9.99999e-01 9.99999e-01 9.99842e-01 7.80011e-01
2.684929065e+00 1.31209e-08 9.99289e-01 9.99999e-01 8.75994e-01 1.64237e-08 9.99999e-01 9.99999e-01 9.99845e-01 8.01965e-01
2.698353710e+00 1.51921e-06 9.99678e-01 9.99999e-01 9.23811e-01 1.85567e-06 9.99999e-01 9.99999e-01 9.99848e-01 8.21020e-01
2.711845479e+00 1.03118e-07 9.99999e-01 9.99999e-01 9.38337e-01 1.23400e-07 9.99999e-01 9.99999e-01 9.99851e-01 8.36774e-01
2.725404706e+00 1.94715e-05 9.99999e-01 9.99999e-01 9.56055e-01 2.29249e-05 9.99999e-01 9.99999e-01 9.99854e-01 8.51102e-01
2.739031730e+00 2.84707e-06 9.99999e-01 9.99999e-01 9.62325e-01 3.32108e-06 9.99999e-01 9.99999e-01 9.99857e-01 8.57922e-01
2.752726889e+00 3.33443e-06 9.99982e-01 9.99999e-01 9.68453e-01 3.85157e-06 9.99999e-01 9.99999e-01 9.99860e-01 8.66285e-01
2.766490523e+00 1.19376e-05 9.99995e-01 9.99999e-01 9.72907e-01 1.36850e-05 9.99999e-01 9.99999e-01 9.99863e-01 8.72797e-01
2.780322976e+00 2.80159e-04 9.99998e-01 9.99999e-01 9.89071e-01 3.18767e-04 9.99999e-01 9.99999e-01 9.99865e-01 8.79374e-01
2.794224591e+00 9.49508e-04 9.98313e-01 9.99999e-01 9.76098e-01 1.07174e-03 9.99999e-01 9.99999e-01 9.99868e-01 8.87190e-01
2.808195713e+00 6.40359e-03 9.98960e-01 9.99999e-01 9.69831e-01 7.15695e-03 9.99999e-01 9.99999e-01 9.99871e-01 8.96231e-01
2.822236692e+00 3.03420e-02 9.99043e-01 9.99999e-01 9.71158e-01 3.34472e-02 9.99999e-01 9.99999e-01 9.99873e-01 9.08115e-01
2.836347875e+00 2.55196e-02 9.99999e-01 9.99999e-01 9.83239e-01 2.76967e-02 9.99999e-01 9.99999e-01 9.99876e-01 9.21934e-01
2.850529615e+00 5.51558e-02 9.99999e-01 9.99999e-01 9.82219e-01 5.90003e-02 9.99999e-01 9.99999e-01 9.99878e-01 9.35221e-01
2.864782263e+00 9.74871e-02 9.99999e-01 9.99999e-01 9.70941e-01 1.03170e-01 9.99999e-01 9.99999e-01 9.99880e-01 9.46879e-01
2.879106174e+00 2.02870e-01 9.99999e-01 9.99999e-01 9.91622e-01 2.12266e-01 9.99999e-01 9.99999e-01 9.99883e-01 9.56797e-01
2.893501705e+00 3.39751e-01 9.99450e-01 9.99999e-01 9.79932e-01 3.52659e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.65084e-01
2.907969214e+00 2.49782e-01 9.99998e-01 9.99999e-01 9.85905e-01 2.57371e-01 9.99999e-01 9.99999e-01 9.99887e-01 9.71692e-01
2.922509060e+00 3.54158e-01 9.99999e-01 9.99999e-01 9.88436e-01 3.63241e-01 9.99999e-01 9.99999e-01 9.99890e-01 9.76934e-01
2.937121605e+00 4.26517e-01 9.99999e-01 9.99999e-01 9.85363e-01 4.36177e-01 9.99999e-01 9.99999e-01 9.99892e-01 9.81215e-01
2.951807213e+00 3.70107e-01 9.99999e-01 9.99999e-01 9.85274e-01 3.76884e-01 9.99999e-01 9.99999e-01 9.99894e-01 9.84610e-01
2.966566249e+00 3.53819e-01 9.99997e-01 9.99999e-01 9.85168e-01 3.59201e-01 9.99999e-01 9.99999e-01 9.99896e-01 9.87266e-01
2.981399080e+00 4.53282e-01 9.99909e-01 9.99999e-01 9.88343e-01 4.59267e-01 9.99999e-01 9.99999e-01 9.99898e-01 9.89410e-01
2.996306076e+00 4.97138e-01 9.99924e-01 9.99999e-01 9.78481e-01 5.04641e-01 9.99999e-01 9.99999e-01 9.99900e-01 9.91139e-01
3.011287606e+00 4.77762e-01 9.99944e-01 9.99999e-01 9.79957e-01 4.83486e-01 9.99999e-01 9.99999e-01 9.99902e-01 9.92537e-01
3.026344044e+00 4.96868e-01 9.99999e-01 9.99999e-01 9.70662e-01 5.03109e-01 9.99999e-01 9.99999e-01 9.99904e-01 9.93688e-01
3.041475764e+00 3.48324e-01 9.99999e-01 9.99999e-01 9.56829e-01 3.52800e-01 9.99999e-01 9.99999e-01 9.99906e-01 9.94647e-01
3.056683143e+00 3.47978e-01 9.99999e-01 9.99999e-01 9.17915e-01 3.55428e-01 9.99999e-01 9.99999e-01 9.99908e-01 9.95433e-01
3.071966559e+00 4.00028e-01 9.99980e-01 9.99999e-01 8.80535e-01 4.10313e-01 9.99999e-01 9.99999e-01 9.99909e-01 9.96053e-01
3.087326392e+00 3.06623e-01 9.99999e-01 9.99999e-01 8.30620e-01 3.13380e-01 9.99999e-01 9.99999e-01 9.99911e-01 9.96558e-01
3.102763024e+00 2.89381e-01 9.99999e-01 9.99999e-01 6.84795e-01 3.08384e-01 9.99999e-01 9.99999e-01 9.99913e-01 9.96965e-01
3.118276839e+00 3.98759e-01 9.99999e-01 9.99999e-01 5.45589e-01 5.17527e-01 9.99999e-01 9.99999e-01 9.99915e-01 9.97308e-01
3.133868223e+00 2.79281e-01 9.99998e-01 9.99999e-01 3.27029e-01 5.91139e-01 9.99999e-01 9.99999e-01 9.99916e-01 9.97601e-01
3.149537564e+00 1.39094e-01 9.99999e-01 9.99999e-01 1.60435e-01 5.75246e-01 9.99999e-01 9.99999e-01 9.99918e-01 9.97805e-01
3.165285252e+00 7.10806e-02 9.99997e-01 9.99999e-01 7.23159e-02 8.19544e-01 9.99999e-01 9.99999e-01 9.99919e-01 9.97969e-01
3.181111678e+00 1.39523e-03 9.99999e-01 9.99999e-01 1.41829e-03 7.68596e-01 9.99999e-01 9.99999e-01 9.99921e-01 9.98104e-01
3.197017237e+00 1.71187e-06 9.99999e-01 9.99999e-01 1.85949e-06 3.76099e-01 9.99999e-01 9.99999e-01 9.99923e-01 9.98219e-01
3.213002323e+00 3.00612e-10 9.99999e-01 9.99999e-01 4.07983e-10 1.94872e-01 9.99999e-01 9.99999e-01 9.99924e-01 9.98319e-01
3.229067334e+00 6.47618e-15 9.99972e-01 9.99999e-01 7.17302e-15 3.17225e-01 9.99999e-01 9.99999e-01 9.99926e-01 9.98438e-01
3.245212671e+00 2.94446e-17 9.99999e-01 9.99999e-01 3.20253e-17 3.88890e-01 9.99999e-01 9.99999e-01 9.99927e-01 9.98533e-01
3.261438734e+00 4.81561e-16 9.99999e-01 9.99999e-01 5.23711e-16 4.60488e-01 9.99999e-01 9.99999e-01 9.99928e-01 9.98647e-01
3.277745928e+00 2.29732e-08 9.99999e-01 9.99999e-01 2.40595e-08 5.74478e-01 9.99999e-01 9.99999e-01 9.99930e-01 9.98737e-01
3.294134658e+00 4.23196e-08 9.99999e-01 9.99999e-01 4.44390e-08 5.37093e-01 9.99999e-01 9.99999e-01 9.99931e-01 9.98832e-01
3.310605331e+00 2.73819e-08 9.99999e-01 9.99999e-01 2.92908e-08 6.25264e-01 9.99999e-01 9.99999e-01 9.99933e-01 9.98897e-01
3.327158358e+00 1.54251e-20 9.99999e-01 9.99999e-01 1.59022e-20 5.96235e-01 9.99999e-01 9.99999e-01 9.99934e-01 9.98955e-01
3.343794149e+00 7.23893e-09 9.99999e-01 9.99999e-01 7.47376e-09 6.06601e-01 9.99999e-01 9.99999e-01 9.99935e-01 9.98988e-01
3.360513120e+00 1.32070e-09 9.99999e-01 9.99999e-01 1.37618e-09 6.69802e-01 9.99999e-01 9.99999e-01 9.99936e-01 9.99009e-01
3.377315686e+00 2.51505e-10 9.99999e-01 9.99999e-01 2.53127e-10 7.81793e-01 9.99999e-01 9.99999e-01 9.99938e-01 9.99014e-01
3.394202264e+00 1.61748e-10 9.99999e-01 9.99999e-01 1.62644e-10 9.13631e-01 9.99999e-01 9.99999e-01 9.99939e-01 9.99006e-01
3.411173276e+00 2.78820e-09 9.99999e-01 9.99999e-01 2.79683e-09 8.45962e-01 9.99999e-01 9.99999e-01 9.99940e-01 9.98988e-01
3.428229142e+00 4.62263e-06 9.99999e-01 9.99999e-01 4.63287e-06 9.66622e-01 9.99999e-01 9.99999e-01 9.99941e-01 9.98962e-01
3.445370288e+00 1.09199e-05 9.99999e-01 9.99999e-01 1.09458e-05 9.41374e-01 9.99999e-01 9.99999e-01 9.99942e-01 9.98932e-01
3.462597139e+00 8.97300e-04 9.99999e-01 9.99999e-01 9.00024e-04 9.57174e-01 9.99999e-01 9.99999e-01 9.99943e-01 9.98897e-01
3.479910125e+00 2.10693e-04 9.99999e-01 9.99999e-01 2.11375e-04 9.50303e-01 9.99999e-01 9.99999e-01 9.99945e-01 9.98862e-01
3.497309675e+00 1.43690e-03 9.99999e-01 9.99999e-01 1.44172e-03 9.54874e-01 9.99999e-01 9.99999e-01 9.99946e-01 9.98824e-01
3.514796224e+00 2.83487e-03 9.99999e-01 9.99999e-01 2.84729e-03 9.21492e-01 9.99999e-01 9.99999e-01 9.99947e-01 9.98785e-01
3.532370205e+00 1.83457e-03 9.99999e-01 9.99999e-01 1.84274e-03 9.11475e-01 9.99999e-01 9.99999e-01 9.99948e-01 9.98744e-01
3.550032056e+00 2.44007e-03 9.99999e-01 9.99999e-01 2.45150e-03 8.73990e-01 9.99999e-01 9.99999e-01 9.99949e-01 9.98700e-01
3.567782216e+00 4.53690e-03 9.99999e-01 9.99999e-01 4.56260e-03 8.82608e-01 9.99999e-01 9.99999e-01 9.99950e-01 9.98655e-01
3.585621127e+00 1.24547e-03 9.99999e-01 9.99999e-01 1.25191e-03 8.89203e-01 9.99999e-01 9.99999e-01 9.99951e-01 9.98604e-01
3.603549233e+00 1.69841e-03 9.99999e-01 9.99999e-01 1.70654e-03 9.15023e-01 9.99999e-01 9.99999e-01 9.99952e-01 9.98552e-01
3.621566979e+00 1.24387e-02 9.99999e-01 9.99999e-01 1.24862e-02 9.20303e-01 9.99999e-01 9.99999e-01 9.99953e-01 9.98498e-01
3.639674814e+00 1.89270e-02 9.99999e-01 9.99999e-01 1.89984e-02 9.59376e-01 9.99999e-01 9.99999e-01 9.99953e-01 9.98443e-01
3.657873188e+00 4.47236e-02 9.99999e-01 9.99999e-01 4.49518e-02 9.30509e-01 9.99999e-01 9.99999e-01 9.99954e-01 9.98386e-01
3.676162554e+00 7.07995e-02 9.99999e-01 9.99999e-01 7.26121e-02 7.53360e-01 9.99999e-01 9.99999e-01 9.99955e-01 9.98326e-01
3.694543367e+00 5.88747e-02 9.99999e-01 9.99999e-01 5.92098e-02 9.44244e-01 9.99999e-01 9.99999e-01 9.99956e-01 9.98264e-01
3.713016084e+00 7.84760e-02 9.99999e-01 9.99999e-01 7.89534e-02 9.28240e-01 9.99999e-01 9.99999e-01 9.99957e-01 9.98200e-01
3.731581164e+00 4.24936e-02 9.99999e-01 9.99999e-01 4.27042e-02 9.10873e-01 9.99999e-01 9.99999e-01 9.99958e-01 9.98134e-01
3.750239070e+00 9.97399e-02 9.99999e-01 9.99999e-01 1.00300e-01 9.26562e-01 9.99999e-01 9.99999e-01 9.99959e-01 9.98065e-01
3.768990265e+00 7.98250e-02 9.99999e-01 9.99999e-01 8.05455e-02 9.12883e-01 9.99999e-01 9.99999e-01 9.99959e-01 9.97996e-01
3.787835216e+00 3.43224e-02 9.99999e-01 9.99999e-01 3.45339e-02 9.06927e-01 9.99999e-01 9.99999e-01 9.99960e-01 9.97923e-01
3.806774393e+00 1.64087e-01 9.99999e-01 9.99999e-01 1.65134e-01 9.19337e-01 9.99999e-01 9.99999e-01 9.99961e-01 9.97848e-01
3.825808265e+00 3.21849e-01 9.99999e-01 9.99999e-01 3.23373e-01 9.51516e-01 9.99999e-01 9.99999e-01 9.99962e-01 9.97771e-01
3.844937306e+00 5.37197e-02 9.99999e-01 9.99999e-01 5.39113e-02 9.61801e-01 9.99999e-01 9.99999e-01 9.99962e-01 9.97691e-01
3.864161992e+00 1.34124e-01 9.99999e-01 9.99999e-01 1.34642e-01 9.69996e-01 9.99999e-01 9.99999e-01 9.99963e-01 9.97608e-01
3.883482802e+00 1.72585e-01 9.99999e-01 9.99999e-01 1.73210e-01 9.82179e-01 9.99999e-01 9.99999e-01 9.99964e-01 9.97525e-01
3.902900216e+00 1.79884e-01 9.99999e-01 9.99999e-01 1.80424e-01 9.84302e-01 9.99999e-01 9.99999e-01 9.99965e-01 9.97440e-01
3.922414717e+00 2.32051e-01 9.99999e-01 9.99999e-01 2.32790e-01 9.90660e-01 9.99999e-01 9.99999e-01 9.99965e-01 9.97354e-01
3.942026791e+00 3.06226e-01 9.99999e-01 9.99999e-01 3.07179e-01 9.95802e-01 9.99999e-01 9.99999e-01 9.99966e-01 9.97266e-01
3.961736925e+00 3.78699e-01 9.99999e-01 9.99999e-01 3.79859e-01 9.98003e-01 9.99999e-01 9.99999e-01 9.99967e-01 9.97176e-01
3.981545610e+00 3.44838e-01 9.99999e-01 9.99999e-01 3.45901e-01 9.98449e-01 9.99999e-01 9.99999e-01 9.99967e-01 9.97085e-01
4.001453338e+00 3.82895e-01 9.99999e-01 9.99999e-01 3.84116e-01 9.98707e-01 9.99999e-01 9.99999e-01 9.99968e-01 9.96991e-01
4.021460604e+00 5.79224e-01 9.99999e-01 9.99999e-01 5.81130e-01 9.99119e-01 9.99999e-01 9.99999e-01 9.99968e-01 9.96894e-01
4.041567907e+00 3.86116e-01 9.99999e-01 9.99999e-01 3.87396e-01 9.99316e-01 9.99999e-01 9.99999e-01 9.99969e-01 9.96797e-01
4.061775747e+00 5.65385e-01 9.99999e-01 9.99999e-01 5.67356e-01 9.99293e-01 9.99999e-01 9.99999e-01 9.99970e-01 9.96696e-01
4.082084626e+00 6.21386e-01 9.99999e-01 9.99999e-01 6.23570e-01 9.99628e-01 9.99999e-01 9.99999e-01 9.99970e-01 9.96593e-01
4.102495049e+00 6.76597e-01 9.99999e-01 9.99999e-01 6.79082e-01 9.99226e-01 9.99999e-01 9.99999e-01 9.99971e-01 9.96482e-01
4.123007524e+00 6.66115e-01 9.99999e-01 9.99999e-01 6.68623e-01 9.99237e-01 9.99999e-01 9.99999e-01 9.99971e-01 9.96368e-01
4.143622562e+00 6.79620e-01 9.99999e-01 9.99999e-01 6.82236e-01 9.99646e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.96250e-01
4.164340674e+00 8.18201e-01 9.99999e-01 9.99999e-01 8.21575e-01 9.99373e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.96124e-01
4.185162378e+00 7.00705e-01 9.99999e-01 9.99999e-01 7.03626e-01 9.99440e-01 9.99999e-01 9.99999e-01 9.99973e-01 9.95993e-01
4.206088190e+00 8.79537e-01 9.99999e-01 9.99999e-01 8.83529e-01 9.99076e-01 9.99999e-01 9.99999e-01 9.99973e-01 9.95855e-01
4.227118631e+00 6.80515e-01 9.99999e-01 9.99999e-01 6.83607e-01 9.99087e-01 9.99999e-01 9.99999e-01 9.99974e-01 9.95712e-01
4.248254224e+00 9.12265e-01 9.99999e-01 9.99999e-01 9.17444e-01 9.97800e-01 9.99999e-01 9.99999e-01 9.99974e-01 9.95561e-01
4.269495495e+00 7.63981e-01 9.99999e-01 9.99999e-01 7.67885e-01 9.97218e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.95401e-01
4.290842972e+00 9.10157e-01 9.99999e-01 9.99999e-01 9.16645e-01 9.95314e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.95232e-01
4.312297187e+00 8.05940e-01 9.99999e-01 9.99999e-01 8.11792e-01 9.92478e-01 9.99999e-01 9.99999e-01 9.99976e-01 9.95056e-01
4.333858673e+00 8.93420e-01 9.99999e-01 9.99999e-01 9.01859e-01 9.90865e-01 9.99999e-01 9.99999e-01 9.99976e-01 9.94872e-01
4.355527967e+00 8.52189e-01 9.99999e-01 9.99999e-01 8.63742e-01 9.79764e-01 9.99999e-01 9.99999e-01 9.99977e-01 9.94678e-01
4.377305606e+00 8.72086e-01 9.99999e-01 9.99999e-01 8.81504e-01 9.87537e-01 9.99999e-01 9.99999e-01 9.99977e-01 9.94476e-01
4.399192134e+00 8.05190e-01 9.99999e-01 9.99999e-01 8.21309e-01 9.63272e-01 9.99999e-01 9.99999e-01 9.99978e-01 9.94262e-01
4.421188095e+00 8.16776e-01 9.99999e-01 9.99999e-01 8.29728e-01 9.64962e-01 9.99999e-01 9.99999e-01 9.99978e-01 9.94037e-01
4.443294036e+00 8.27670e-01 9.99999e-01 9.99999e-01 8.46596e-01 9.53710e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.93800e-01
4.465510506e+00 8.67985e-01 9.99999e-01 9.99999e-01 8.87380e-01 9.64657e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.93554e-01
4.487838058e+00 9.03239e-01 9.99999e-01 9.99999e-01 9.21251e-01 9.71614e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.93296e-01
4.510277249e+00 9.26439e-01 9.99999e-01 9.99999e-01 9.60874e-01 9.58653e-01 9.99999e-01 9.99999e-01 9.99980e-01 9.93023e-01
4.532828635e+00 8.90589e-01 9.99999e-01 9.99999e-01 9.36823e-01 9.25774e-01 9.99999e-01 9.99999e-01 9.99980e-01 9.92739e-01
4.555492778e+00 7.79281e-01 9.99999e-01 9.99999e-01 7.91329e-01 9.67807e-01 9.99999e-01 9.99999e-01 9.99980e-01 9.92440e-01
4.578270242e+00 9.26046e-01 9.99999e-01 9.99999e-01 9.74008e-01 9.44117e-01 9.99999e-01 9.99999e-01 9.99981e-01 9.92129e-01
4.601161593e+00 9.26135e-01 9.99999e-01 9.99999e-01 9.63036e-01 9.49896e-01 9.99999e-01 9.99999e-01 9.99981e-01 9.91802e-01
4.624167401e+00 8.60799e-01 9.99999e-01 9.99999e-01 9.26226e-01 8.92831e-01 9.99999e-01 9.99999e-01 9.99982e-01 9.91460e-01
4.647288238e+00 8.72202e-01 9.99999e-01 9.99999e-01 9.55653e-01 8.91550e-01 9.99999e-01 9.99999e-01 9.99982e-01 9.91102e-01
4.670524679e+00 8.01665e-01 9.99999e-01 9.99999e-01 9.41631e-01 8.18006e-01 9.99999e-01 9.99999e-01 9.99982e-01 9.90725e-01
4.693877303e+00 8.92554e-01 9.99999e-01 9.99999e-01 9.24167e-01 9.50844e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.90333e-01
4.717346689e+00 8.30427e-01 9.99999e-01 9.99999e-01 9.43325e-01 8.55577e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.89926e-01
4.740933423e+00 8.49970e-01 9.99999e-01 9.99999e-01 9.71045e-01 8.65141e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.89497e-01
4.764638090e+00 8.47525e-01 9.99999e-01 9.99999e-01 9.75675e-01 8.63719e-01 9.99999e-01 9.99999e-01 9.99984e-01 9.89054e-01
4.788461280e+00 7.66996e-01 9.99999e-01 9.99999e-01 9.82343e-01 7.79166e-01 9.99999e-01 9.99999e-01 9.99984e-01 9.88600e-01
4.812403587e+00 8.15071e-01 9.99999e-01 9.99999e-01 9.92747e-01 8.26537e-01 9.99999e-01 9.99999e-01 9.99984e-01 9.88099e-01
4.836465604e+00 6.20476e-01 9.99999e-01 9.99999e-01 9.95358e-01 6.28515e-01 9.99999e-01 9.99999e-01 9.99984e-01 9.87591e-01
4.860647933e+00 8.71172e-01 9.99999e-01 9.99999e-01 9.97599e-01 8.83419e-01 9.99999e-01 9.99999e-01 9.99985e-01 9.87068e-01
4.884951172e+00 6.95733e-01 9.99999e-01 9.99999e-01 9.99092e-01 7.05354e-01 9.99999e-01 9.99999e-01 9.99985e-01 9.86519e-01
4.909375928e+00 7.34256e-01 9.99999e-01 9.99999e-01 9.99629e-01 7.44772e-01 9.99999e-01 9.99999e-01 9.99985e-01 9.85959e-01
4.933922808e+00 6.66557e-01 9.99999e-01 9.99999e-01 9.99816e-01 6.76497e-01 9.99999e-01 9.99999e-01 9.99986e-01 9.85344e-01
4.958592422e+00 4.30927e-01 9.99999e-01 9.99999e-01 9.99908e-01 4.37624e-01 9.99999e-01 9.99999e-01 9.99986e-01 9.84715e-01
4.983385384e+00 7.22809e-01 9.99999e-01 9.99999e-01 9.99950e-01 7.34532e-01 9.99999e-01 9.99999e-01 9.99986e-01 9.84062e-01
5.008302311e+00 5.32570e-01 9.99999e-01 9.99999e-01 9.99974e-01 5.41604e-01 9.99999e-01 9.99999e-01 9.99986e-01 9.83336e-01
5.033343822e+00 5.28696e-01 9.99999e-01 9.99999e-01 9.99966e-01 5.38113e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.82518e-01
5.058510541e+00 7.49305e-01 9.99999e-01 9.99999e-01 9.99885e-01 7.63387e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.81600e-01
5.083803094e+00 3.97415e-01 9.99999e-01 9.99999e-01 9.99130e-01 4.05279e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.80633e-01
5.109222110e+00 3.93094e-01 9.99999e-01 9.99999e-01 9.99467e-01 4.01295e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.79622e-01
5.134768220e+00 1.98730e-01 9.99999e-01 9.99999e-01 9.98200e-01 2.03101e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.78517e-01
5.160442061e+00 3.87267e-01 9.99999e-01 9.99999e-01 9.99768e-01 3.96249e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.77367e-01
5.186244272e+00 3.98913e-01 9.99999e-01 9.99999e-01 9.98317e-01 4.08788e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.76032e-01
5.212175493e+00 3.88567e-02 9.99999e-01 9.99999e-01 9.99347e-01 3.98686e-02 9.99999e-01 9.99999e-01 9.99988e-01 9.74651e-01
5.238236370e+00 1.17733e-01 9.99999e-01 9.99999e-01 9.97648e-01 1.20990e-01 9.99999e-01 9.99999e-01 9.99988e-01 9.73263e-01
5.264427552e+00 3.49979e-01 9.99999e-01 9.99999e-01 9.59278e-01 3.60942e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.71670e-01
5.290749690e+00 6.26230e-02 9.99999e-01 9.99999e-01 9.74902e-01 6.46537e-02 9.99999e-01 9.99999e-01 9.99989e-01 9.69733e-01
5.317203438e+00 3.29706e-01 9.99999e-01 9.99999e-01 9.64500e-01 3.41475e-01 9.99999e-01 9.99999e-01 9.99989e-01 9.68155e-01
5.343789456e+00 6.78285e-02 9.99999e-01 9.99999e-01 9.41447e-01 7.03675e-02 9.99999e-01 9.99999e-01 9.99989e-01 9.65791e-01
5.370508403e+00 9.59828e-02 9.99999e-01 9.99999e-01 9.66965e-01 9.98555e-02 9.99999e-01 9.99999e-01 9.99989e-01 9.64076e-01
5.397360945e+00 1.36437e-01 9.99999e-01 9.99999e-01 9.15809e-01 1.42993e-01 9.99999e-01 9.99999e-01 9.99990e-01 9.61846e-01
5.424347750e+00 1.80280e-03 9.99999e-01 9.99999e-01 9.31429e-01 1.88708e-03 9.99999e-01 9.99999e-01 9.99990e-01 9.59681e-01
5.451469488e+00 3.49887e-03 9.99999e-01 9.99999e-01 9.00607e-01 3.68444e-03 9.99999e-01 9.99999e-01 9.99990e-01 9.57312e-01
5.478726836e+00 1.78299e-02 9.99999e-01 9.99999e-01 9.15206e-01 1.88204e-02 9.99999e-01 9.99999e-01 9.99990e-01 9.54520e-01
5.506120470e+00 8.08056e-02 9.99999e-01 9.99999e-01 8.86201e-01 8.70640e-02 9.99999e-01 9.99999e-01 9.99990e-01 9.51499e-01
5.533651072e+00 6.14191e-03 9.99999e-01 9.99999e-01 8.98165e-01 6.55834e-03 9.99999e-01 9.99999e-01 9.99990e-01 9.48139e-01
5.561319328e+00 5.81319e-04 9.99999e-01 9.99999e-01 8.91040e-01 6.19906e-04 9.99999e-01 9.99999e-01 9.99991e-01 9.44317e-01
5.589125924e+00 9.73209e-04 9.99999e-01 9.99999e-01 8.36825e-01 1.04856e-03 9.99999e-01 9.99999e-01 9.99991e-01 9.41211e-01
5.617071554e+00 2.11043e-04 9.99999e-01 9.99999e-01 8.77176e-01 2.28251e-04 9.99999e-01 9.99999e-01 9.99991e-01 9.36741e-01
5.645156912e+00 6.19382e-06 9.99999e-01 9.99999e-01 7.78399e-01 6.83873e-06 9.99999e-01 9.99999e-01 9.99991e-01 9.32623e-01
5.673382696e+00 1.19671e-05 9.99999e-01 9.99999e-01 8.27109e-01 1.33075e-05 9.99999e-01 9.99999e-01 9.99991e-01 9.27500e-01
5.701749610e+00 4.00521e-06 9.99999e-01 9.99999e-01 7.38245e-01 4.48279e-06 9.99999e-01 9.99999e-01 9.99991e-01 9.22161e-01
5.730258358e+00 2.32424e-12 9.99999e-01 9.99999e-01 7.69522e-01 2.57213e-12 9.99999e-01 9.99999e-01 9.99992e-01 9.16196e-01
5.758909650e+00 5.99454e-17 9.99999e-01 9.99999e-01 7.36874e-01 6.72258e-17 9.99999e-01 9.99999e-01 9.99992e-01 9.10373e-01
5.787704198e+00 4.82274e-05 9.99999e-01 9.99999e-01 8.32396e-01 5.50287e-05 9.99999e-01 9.99999e-01 9.99992e-01 9.04604e-01
5.816642719e+00 1.23699e-08 9.99999e-01 9.99999e-01 6.38932e-01 1.48039e-08 9.99999e-01 9.99999e-01 9.99992e-01 8.96682e-01
5.845725932e+00 8.61391e-10 9.99999e-01 9.99999e-01 5.76749e-01 1.03569e-09 9.99999e-01 9.99999e-01 9.99992e-01 8.91281e-01
5.874954562e+00 8.94390e-29 9.99999e-01 9.99999e-01 7.11898e-01 1.02958e-28 9.99999e-01 9.99999e-01 9.99992e-01 8.85928e-01
5.904329335e+00 1.29183e-13 9.99999e-01 9.99999e-01 5.38663e-01 1.50531e-13 9.99999e-01 9.99999e-01 9.99992e-01 8.79753e-01
5.933850982e+00 3.33651e-24 9.99999e-01 9.99999e-01 6.91036e-01 4.00009e-24 9.99999e-01 9.99999e-01 9.99993e-01 8.73771e-01
5.963520237e+00 2.99811e-13 9.99999e-01 9.99999e-01 4.79488e-01 3.71209e-13 9.99999e-01 9.99999e-01 9.99993e-01 8.67788e-01
5.993337838e+00 1.76054e-11 9.99999e-01 9.99999e-01 5.19532e-01 2.15071e-11 9.99999e-01 9.99999e-01 9.99993e-01 8.61667e-01
6.023304527e+00 7.63978e-11 9.99999e-01 9.99999e-01 6.64147e-01 9.47660e-11 9.99999e-01 9.99999e-01 9.99993e-01 8.57370e-01
6.053421050e+00 2.24322e-11 9.99999e-01 9.99999e-01 5.31293e-01 2.77408e-11 9.99999e-01 9.99999e-01 9.99993e-01 8.54648e-01
6.083688155e+00 2.98623e-11 9.99999e-01 9.99999e-01 3.87073e-01 4.00396e-11 9.99999e-01 9.99999e-01 9.99993e-01 8.50564e-01
6.114106596e+00 1.45106e-09 9.99997e-01 9.99999e-01 5.24968e-01 1.87302e-09 9.99999e-01 9.99999e-01 9.99993e-01 8.47184e-01
6.144677129e+00 1.65662e-09 9.99999e-01 9.99999e-01 5.84202e-01 2.22776e-09 9.99999e-01 9.99999e-01 9.99993e-01 8.44889e-01
