# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jul 19 13:13:45 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 CH4 CO O3 N2O H2O Rayleigh CIA
1.600000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.18459e-07 7.62164e-01 0.00000e+00 2.04157e-06 9.99999e-01
1.610000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.70366e-07 7.74099e-01 0.00000e+00 2.81851e-06 9.99999e-01
1.620000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.15796e-06 7.48134e-01 0.00000e+00 3.85294e-06 9.99999e-01
1.630000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.85528e-06 7.15991e-01 0.00000e+00 5.21721e-06 9.99999e-01
1.640000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.04820e-275 9.99999e-01 9.99999e-01 4.93109e-06 7.04475e-01 0.00000e+00 7.00016e-06 9.99999e-01
1.650000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 4.70414e-213 9.99999e-01 9.99999e-01 8.51604e-06 6.67185e-01 0.00000e+00 9.30987e-06 9.99999e-01
1.660000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 4.12998e-188 9.99999e-01 9.99999e-01 1.19251e-05 6.39383e-01 0.00000e+00 1.22767e-05 9.99999e-01
1.670000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 3.23645e-135 9.99999e-01 9.99999e-01 1.52636e-05 6.21916e-01 0.00000e+00 1.60567e-05 9.99999e-01
1.680000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 5.54821e-108 9.99999e-01 9.99999e-01 1.95367e-05 5.92187e-01 0.00000e+00 2.08350e-05 9.99999e-01
1.690000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.12068e-90 9.99999e-01 9.99999e-01 1.97744e-05 5.70201e-01 0.00000e+00 2.68294e-05 9.99999e-01
1.700000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.39615e-65 9.99999e-01 9.99999e-01 1.94997e-05 5.52566e-01 0.00000e+00 3.42948e-05 9.99999e-01
1.710000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 2.42853e-52 9.99999e-01 9.99999e-01 1.90111e-05 5.22787e-01 0.00000e+00 4.35266e-05 9.99999e-01
1.720000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 2.35776e-40 9.99999e-01 9.99999e-01 1.49301e-05 4.95281e-01 0.00000e+00 5.48653e-05 9.99999e-01
1.730000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 2.46235e-29 9.99999e-01 9.99999e-01 1.17251e-05 4.75606e-01 0.00000e+00 6.87005e-05 9.99999e-01
1.740000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 9.05696e-23 9.99999e-01 9.99999e-01 1.28522e-05 4.62925e-01 0.00000e+00 8.54752e-05 9.99999e-01
1.750000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 3.55041e-17 9.99999e-01 9.99999e-01 1.54631e-05 4.59808e-01 0.00000e+00 1.05690e-04 9.99999e-01
1.760000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 8.60967e-13 9.99999e-01 9.99999e-01 1.98284e-05 4.35616e-01 0.00000e+00 1.29906e-04 9.99999e-01
1.770000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 2.50505e-09 9.99999e-01 9.99999e-01 2.25694e-05 4.26876e-01 0.00000e+00 1.58750e-04 9.99999e-01
1.780000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.93419e-07 9.99999e-01 9.99999e-01 2.49765e-05 4.26876e-01 0.00000e+00 1.92919e-04 9.99999e-01
1.790000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 5.25782e-05 9.99999e-01 9.99999e-01 2.78246e-05 4.09918e-01 0.00000e+00 2.33179e-04 9.99999e-01
1.800000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.85888e-04 9.99999e-01 9.99999e-01 3.25815e-05 4.01693e-01 0.00000e+00 2.80374e-04 9.99999e-01
1.810000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 9.14131e-03 9.99999e-01 9.99999e-01 3.94407e-05 4.04416e-01 0.00000e+00 3.35423e-04 9.99999e-01
1.820000000e-01 0.00000e+00 9.99999e-01 6.64647e-132 1.31787e-02 9.99999e-01 9.99999e-01 5.18660e-05 4.07158e-01 0.00000e+00 3.99325e-04 9.99999e-01
1.830000000e-01 0.00000e+00 9.99999e-01 2.14723e-90 8.74997e-02 9.99999e-01 9.99999e-01 6.93292e-05 4.07158e-01 0.00000e+00 4.73160e-04 9.99999e-01
1.840000000e-01 0.00000e+00 9.99999e-01 6.93691e-49 1.17591e-01 9.99999e-01 9.99999e-01 9.55264e-05 4.15494e-01 0.00000e+00 5.58088e-04 9.99999e-01
1.850000000e-01 0.00000e+00 9.99999e-01 8.10455e-40 2.56748e-01 9.99999e-01 9.99999e-01 1.36389e-04 4.24001e-01 0.00000e+00 6.55355e-04 9.99999e-01
1.860000000e-01 0.00000e+00 9.99999e-01 9.46873e-31 3.56456e-01 9.99999e-01 9.99999e-01 1.98497e-04 4.38569e-01 0.00000e+00 7.66283e-04 9.99999e-01
1.870000000e-01 0.00000e+00 9.99999e-01 6.16317e-29 4.93663e-01 9.99999e-01 9.99999e-01 2.94333e-04 4.53637e-01 0.00000e+00 8.92279e-04 9.99999e-01
1.880000000e-01 0.00000e+00 9.99999e-01 4.01159e-27 5.60126e-01 9.99999e-01 9.99999e-01 4.39142e-04 4.72403e-01 0.00000e+00 1.03483e-03 9.99999e-01
1.890000000e-01 0.00000e+00 9.99999e-01 1.61369e-26 6.76380e-01 9.99999e-01 9.99999e-01 6.68938e-04 4.91946e-01 0.00000e+00 1.19549e-03 9.99999e-01
1.900000000e-01 0.00000e+00 9.99999e-01 6.49120e-26 7.34858e-01 9.99999e-01 9.99999e-01 1.00108e-03 5.14031e-01 0.00000e+00 1.37590e-03 9.99999e-01
1.910000000e-01 0.00000e+00 9.99999e-01 2.56639e-26 8.30255e-01 9.99999e-01 9.99999e-01 1.45885e-03 5.43679e-01 0.00000e+00 1.57777e-03 9.99999e-01
1.920000000e-01 5.86433e-305 9.99999e-01 1.01466e-26 8.60253e-01 9.99999e-01 9.99999e-01 2.03260e-03 5.66936e-01 3.23387e-273 1.80286e-03 9.99999e-01
1.930000000e-01 2.28202e-268 9.99999e-01 8.04579e-27 9.81464e-01 9.99999e-01 9.99999e-01 2.74848e-03 5.96806e-01 8.58134e-237 2.05302e-03 9.99999e-01
1.940000000e-01 5.55007e-231 9.99999e-01 6.37996e-27 9.99999e-01 9.99999e-01 9.99999e-01 3.41484e-03 6.27402e-01 1.74254e-199 2.33013e-03 9.99999e-01
1.950000000e-01 9.20930e-171 9.99999e-01 5.05903e-27 9.99999e-01 9.99999e-01 9.99999e-01 4.12471e-03 6.57786e-01 2.54513e-139 2.63614e-03 9.99999e-01
1.960000000e-01 1.29469e-114 9.99999e-01 4.01159e-27 9.99999e-01 9.99999e-01 9.99999e-01 5.44691e-03 6.88245e-01 2.89570e-83 2.97304e-03 9.99999e-01
1.970000000e-01 5.39185e-107 9.99999e-01 4.01159e-27 9.99999e-01 9.99999e-01 9.99999e-01 7.30706e-03 7.19142e-01 7.65146e-76 3.34285e-03 9.99999e-01
1.980000000e-01 5.86352e-101 9.99999e-01 4.01159e-27 9.99999e-01 9.99999e-01 9.99999e-01 9.54533e-03 7.50919e-01 5.44125e-70 3.74763e-03 9.99999e-01
1.990000000e-01 1.90065e-68 9.99999e-01 8.04579e-27 9.99999e-01 9.99999e-01 9.99999e-01 1.24518e-02 7.81984e-01 5.79084e-38 4.18947e-03 9.99999e-01
2.000000000e-01 4.06339e-31 9.99999e-01 8.37765e-27 9.99999e-01 9.99999e-01 9.99999e-01 1.27872e-02 8.12136e-01 9.99999e-01 4.67047e-03 9.99999e-01
2.010000000e-01 1.49207e-30 9.99999e-01 2.62067e-26 9.99999e-01 9.99999e-01 9.99999e-01 1.31317e-02 8.34947e-01 9.99999e-01 5.19274e-03 9.99999e-01
2.020000000e-01 4.08085e-30 9.99999e-01 6.28694e-26 9.99999e-01 9.99999e-01 9.99999e-01 1.31317e-02 8.58398e-01 9.99999e-01 5.75840e-03 9.99999e-01
2.030000000e-01 1.29602e-29 9.99999e-01 1.76170e-25 9.99999e-01 9.99999e-01 9.99999e-01 1.31317e-02 8.79532e-01 9.99999e-01 6.36955e-03 9.99999e-01
2.040000000e-01 4.46052e-29 9.99999e-01 6.26652e-25 9.99999e-01 9.99999e-01 9.99999e-01 1.12990e-02 8.96328e-01 9.99999e-01 7.02829e-03 9.99999e-01
2.050000000e-01 1.80514e-28 9.99999e-01 2.64638e-24 9.99999e-01 9.99999e-01 9.99999e-01 9.64553e-03 9.14062e-01 9.99999e-01 7.73670e-03 9.99999e-01
2.060000000e-01 5.62855e-28 9.99999e-01 1.04539e-23 9.99999e-01 9.99999e-01 9.99999e-01 6.82089e-03 9.29004e-01 9.99999e-01 8.49684e-03 9.99999e-01
2.070000000e-01 1.38641e-27 9.99999e-01 3.39034e-23 9.99999e-01 9.99999e-01 9.99999e-01 4.66580e-03 9.41324e-01 9.99999e-01 9.31071e-03 9.99999e-01
2.080000000e-01 3.20517e-27 9.99999e-01 1.08708e-22 9.99999e-01 9.99999e-01 9.99999e-01 3.04366e-03 9.51555e-01 9.99999e-01 1.01803e-02 9.99999e-01
2.090000000e-01 1.14654e-26 9.99999e-01 5.49839e-22 9.99999e-01 9.99999e-01 9.99999e-01 1.95432e-03 9.60598e-01 9.99999e-01 1.11075e-02 9.99999e-01
2.100000000e-01 3.26629e-26 9.99999e-01 2.79650e-21 9.99999e-01 9.99999e-01 9.99999e-01 9.96899e-04 9.68744e-01 9.99999e-01 1.20942e-02 9.99999e-01
2.110000000e-01 2.74766e-24 9.99999e-01 5.05433e-19 9.99999e-01 9.99999e-01 9.99999e-01 4.24403e-04 9.74653e-01 9.99999e-01 1.31422e-02 9.99999e-01
2.120000000e-01 1.64551e-22 9.99999e-01 9.13037e-17 9.99999e-01 9.99999e-01 9.99999e-01 1.29033e-04 9.79935e-01 9.99999e-01 1.42533e-02 9.99999e-01
2.130000000e-01 3.34120e-21 9.99999e-01 1.64930e-14 9.99999e-01 9.99999e-01 9.99999e-01 1.33409e-05 9.84181e-01 9.99999e-01 1.54291e-02 9.99999e-01
2.140000000e-01 3.42260e-19 9.99999e-01 2.97934e-12 9.99999e-01 9.99999e-01 9.99999e-01 6.97841e-06 9.87445e-01 9.99999e-01 1.66712e-02 9.99999e-01
2.150000000e-01 1.50144e-19 9.99999e-01 5.44592e-12 9.99999e-01 9.99999e-01 9.99999e-01 1.54826e-06 9.90317e-01 9.99999e-01 1.79811e-02 9.99999e-01
2.160000000e-01 8.63521e-20 9.99999e-01 1.65834e-11 9.99999e-01 9.99999e-01 9.99999e-01 2.71021e-07 9.92394e-01 9.99999e-01 1.93602e-02 9.99999e-01
2.170000000e-01 4.09552e-20 9.99999e-01 4.60233e-11 9.99999e-01 9.99999e-01 9.99999e-01 4.30157e-08 9.94105e-01 9.99999e-01 2.08099e-02 9.99999e-01
2.180000000e-01 1.59618e-20 9.99999e-01 1.46802e-10 9.99999e-01 9.99999e-01 9.99999e-01 4.89096e-09 9.95496e-01 9.99999e-01 2.23314e-02 9.99999e-01
2.190000000e-01 5.36336e-21 9.99999e-01 4.47028e-10 9.99999e-01 9.99999e-01 9.99999e-01 5.03219e-10 9.96499e-01 9.99999e-01 2.39258e-02 9.99999e-01
2.200000000e-01 1.03910e-21 9.99999e-01 1.03047e-09 9.99999e-01 9.99999e-01 9.99999e-01 3.95043e-11 9.97314e-01 9.99999e-01 2.55942e-02 9.99999e-01
2.210000000e-01 2.10241e-22 9.99999e-01 2.60639e-09 9.99999e-01 9.99999e-01 9.99999e-01 2.95680e-12 9.97920e-01 9.99999e-01 2.73375e-02 9.99999e-01
2.220000000e-01 2.81506e-23 9.99999e-01 5.73578e-09 9.99999e-01 9.99999e-01 9.99999e-01 1.68601e-13 9.98386e-01 9.99999e-01 2.91565e-02 9.99999e-01
2.230000000e-01 3.59744e-24 9.99999e-01 1.45076e-08 9.99999e-01 9.99999e-01 9.99999e-01 7.99571e-15 9.98736e-01 9.99999e-01 3.10520e-02 9.99999e-01
