# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Jul 20 10:20:22 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 CO2 CH4 CO HCN Rayleigh CIA
4.680000000e-01 8.29023e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.29036e-01 9.99999e-01
4.690000000e-01 8.30352e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 8.30358e-01 9.99999e-01
4.700000000e-01 8.31659e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 8.31669e-01 9.99999e-01
4.710000000e-01 8.32961e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 8.32968e-01 9.99999e-01
4.720000000e-01 8.34241e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.34255e-01 9.99999e-01
4.730000000e-01 8.35514e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 8.35530e-01 9.99999e-01
4.740000000e-01 8.36781e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.36794e-01 9.99999e-01
4.750000000e-01 8.38020e-01 9.99999e-01 9.99999e-01 9.99968e-01 9.99999e-01 9.99999e-01 8.38046e-01 9.99999e-01
4.760000000e-01 8.39255e-01 9.99999e-01 9.99999e-01 9.99960e-01 9.99999e-01 9.99999e-01 8.39288e-01 9.99999e-01
4.770000000e-01 8.40465e-01 9.99999e-01 9.99999e-01 9.99936e-01 9.99999e-01 9.99999e-01 8.40518e-01 9.99999e-01
4.780000000e-01 8.41657e-01 9.99999e-01 9.99999e-01 9.99905e-01 9.99999e-01 9.99999e-01 8.41737e-01 9.99999e-01
4.790000000e-01 8.42829e-01 9.99999e-01 9.99999e-01 9.99862e-01 9.99999e-01 9.99999e-01 8.42945e-01 9.99999e-01
4.800000000e-01 8.43967e-01 9.99999e-01 9.99999e-01 9.99791e-01 9.99999e-01 9.99999e-01 8.44142e-01 9.99999e-01
4.810000000e-01 8.45090e-01 9.99999e-01 9.99999e-01 9.99716e-01 9.99999e-01 9.99999e-01 8.45329e-01 9.99999e-01
4.820000000e-01 8.46189e-01 9.99999e-01 9.99999e-01 9.99626e-01 9.99999e-01 9.99999e-01 8.46505e-01 9.99999e-01
4.830000000e-01 8.47320e-01 9.99999e-01 9.99999e-01 9.99586e-01 9.99999e-01 9.99999e-01 8.47670e-01 9.99999e-01
4.840000000e-01 8.48339e-01 9.99999e-01 9.99999e-01 9.99426e-01 9.99999e-01 9.99999e-01 8.48825e-01 9.99999e-01
4.850000000e-01 8.48867e-01 9.99999e-01 9.99999e-01 9.98701e-01 9.99999e-01 9.99999e-01 8.49970e-01 9.99999e-01
4.860000000e-01 8.49811e-01 9.99999e-01 9.99999e-01 9.98480e-01 9.99999e-01 9.99999e-01 8.51104e-01 9.99999e-01
4.870000000e-01 8.51673e-01 9.99999e-01 9.99999e-01 9.99347e-01 9.99999e-01 9.99999e-01 8.52228e-01 9.99999e-01
4.880000000e-01 8.53132e-01 9.99999e-01 9.99999e-01 9.99752e-01 9.99999e-01 9.99999e-01 8.53343e-01 9.99999e-01
4.890000000e-01 8.54387e-01 9.99999e-01 9.99999e-01 9.99928e-01 9.99999e-01 9.99999e-01 8.54447e-01 9.99999e-01
4.900000000e-01 8.55518e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 8.55541e-01 9.99999e-01
4.910000000e-01 8.56606e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 8.56626e-01 9.99999e-01
4.920000000e-01 8.57688e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.57701e-01 9.99999e-01
4.930000000e-01 8.58754e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.58767e-01 9.99999e-01
4.940000000e-01 8.59813e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 8.59823e-01 9.99999e-01
4.950000000e-01 8.60860e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 8.60870e-01 9.99999e-01
4.960000000e-01 8.61894e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.61908e-01 9.99999e-01
4.970000000e-01 8.62916e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 8.62936e-01 9.99999e-01
4.980000000e-01 8.63932e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 8.63955e-01 9.99999e-01
4.990000000e-01 8.64925e-01 9.99999e-01 9.99999e-01 9.99952e-01 9.99999e-01 9.99999e-01 8.64966e-01 9.99999e-01
5.000000000e-01 8.65919e-01 9.99999e-01 9.99999e-01 9.99944e-01 9.99999e-01 9.99999e-01 8.65967e-01 9.99999e-01
5.010000000e-01 8.66898e-01 9.99999e-01 9.99999e-01 9.99928e-01 9.99999e-01 9.99999e-01 8.66959e-01 9.99999e-01
5.020000000e-01 8.67857e-01 9.99999e-01 9.99998e-01 9.99901e-01 9.99999e-01 9.99999e-01 8.67943e-01 9.99999e-01
5.030000000e-01 8.68801e-01 9.99999e-01 9.99997e-01 9.99866e-01 9.99999e-01 9.99999e-01 8.68918e-01 9.99999e-01
5.040000000e-01 8.69734e-01 9.99999e-01 9.99999e-01 9.99826e-01 9.99999e-01 9.99999e-01 8.69885e-01 9.99999e-01
5.050000000e-01 8.70662e-01 9.99999e-01 9.99999e-01 9.99791e-01 9.99999e-01 9.99999e-01 8.70843e-01 9.99999e-01
5.060000000e-01 8.71560e-01 9.99999e-01 9.99999e-01 9.99732e-01 9.99999e-01 9.99999e-01 8.71793e-01 9.99999e-01
5.070000000e-01 8.72436e-01 9.99999e-01 9.99999e-01 9.99657e-01 9.99999e-01 9.99999e-01 8.72734e-01 9.99999e-01
5.080000000e-01 8.73266e-01 9.99999e-01 9.99999e-01 9.99540e-01 9.99999e-01 9.99999e-01 8.73667e-01 9.99999e-01
5.090000000e-01 8.74098e-01 9.99999e-01 9.99999e-01 9.99433e-01 9.99999e-01 9.99999e-01 8.74592e-01 9.99999e-01
5.100000000e-01 8.74970e-01 9.99999e-01 9.99999e-01 9.99383e-01 9.99999e-01 9.99999e-01 8.75509e-01 9.99999e-01
5.110000000e-01 8.75936e-01 9.99999e-01 9.99999e-01 9.99449e-01 9.99999e-01 9.99999e-01 8.76418e-01 9.99999e-01
5.120000000e-01 8.77027e-01 9.99999e-01 9.99999e-01 9.99665e-01 9.99999e-01 9.99999e-01 8.77319e-01 9.99999e-01
5.130000000e-01 8.78064e-01 9.99999e-01 9.99999e-01 9.99830e-01 9.99999e-01 9.99999e-01 8.78213e-01 9.99999e-01
5.140000000e-01 8.79032e-01 9.99999e-01 9.99999e-01 9.99924e-01 9.99999e-01 9.99999e-01 8.79098e-01 9.99999e-01
5.150000000e-01 8.79938e-01 9.99999e-01 9.99999e-01 9.99956e-01 9.99999e-01 9.99999e-01 8.79976e-01 9.99999e-01
5.160000000e-01 8.80499e-01 9.99999e-01 9.99998e-01 9.99606e-01 9.99999e-01 9.99999e-01 8.80846e-01 9.99999e-01
5.170000000e-01 8.81360e-01 9.99999e-01 9.99996e-01 9.99606e-01 9.99999e-01 9.99999e-01 8.81708e-01 9.99999e-01
5.180000000e-01 8.82497e-01 9.99999e-01 9.99999e-01 9.99924e-01 9.99999e-01 9.99999e-01 8.82563e-01 9.99999e-01
5.190000000e-01 8.83310e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.99999e-01 9.99999e-01 8.83411e-01 9.99999e-01
5.200000000e-01 8.84096e-01 9.99999e-01 9.99999e-01 9.99823e-01 9.99999e-01 9.99999e-01 8.84251e-01 9.99999e-01
5.210000000e-01 8.84886e-01 9.99999e-01 9.99999e-01 9.99775e-01 9.99999e-01 9.99999e-01 8.85085e-01 9.99999e-01
5.220000000e-01 8.85680e-01 9.99999e-01 9.99999e-01 9.99739e-01 9.99999e-01 9.99999e-01 8.85910e-01 9.99999e-01
5.230000000e-01 8.86504e-01 9.99999e-01 9.99996e-01 9.99748e-01 9.99999e-01 9.99999e-01 8.86729e-01 9.99999e-01
5.240000000e-01 8.87349e-01 9.99999e-01 9.99999e-01 9.99783e-01 9.99999e-01 9.99999e-01 8.87541e-01 9.99999e-01
5.250000000e-01 8.88200e-01 9.99999e-01 9.99999e-01 9.99834e-01 9.99999e-01 9.99999e-01 8.88346e-01 9.99999e-01
5.260000000e-01 8.89028e-01 9.99999e-01 9.99999e-01 9.99869e-01 9.99999e-01 9.99999e-01 8.89144e-01 9.99999e-01
5.270000000e-01 8.89847e-01 9.99999e-01 9.99999e-01 9.99901e-01 9.99999e-01 9.99999e-01 8.89935e-01 9.99999e-01
5.280000000e-01 8.90628e-01 9.99999e-01 9.99999e-01 9.99897e-01 9.99999e-01 9.99999e-01 8.90719e-01 9.99999e-01
5.290000000e-01 8.91391e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01 9.99999e-01 8.91497e-01 9.99999e-01
5.300000000e-01 8.92149e-01 9.99999e-01 9.99999e-01 9.99866e-01 9.99999e-01 9.99999e-01 8.92267e-01 9.99999e-01
5.310000000e-01 8.92871e-01 9.99999e-01 9.99999e-01 9.99819e-01 9.99999e-01 9.99999e-01 8.93032e-01 9.99999e-01
5.320000000e-01 8.93544e-01 9.99999e-01 9.99999e-01 9.99725e-01 9.99999e-01 9.99999e-01 8.93790e-01 9.99999e-01
5.330000000e-01 8.94207e-01 9.99999e-01 9.99998e-01 9.99626e-01 9.99999e-01 9.99999e-01 8.94541e-01 9.99999e-01
5.340000000e-01 8.94863e-01 9.99999e-01 9.99998e-01 9.99528e-01 9.99999e-01 9.99999e-01 8.95286e-01 9.99999e-01
5.350000000e-01 8.95476e-01 9.99999e-01 9.99999e-01 9.99387e-01 9.99999e-01 9.99999e-01 8.96025e-01 9.99999e-01
5.360000000e-01 8.95983e-01 9.99999e-01 9.99999e-01 9.99136e-01 9.99999e-01 9.99999e-01 8.96757e-01 9.99999e-01
5.370000000e-01 8.96385e-01 9.99999e-01 9.99999e-01 9.98775e-01 9.99999e-01 9.99999e-01 8.97483e-01 9.99999e-01
5.380000000e-01 8.96640e-01 9.99999e-01 9.99999e-01 9.98259e-01 9.99999e-01 9.99999e-01 8.98203e-01 9.99999e-01
5.390000000e-01 8.97031e-01 9.99999e-01 9.99999e-01 9.97900e-01 9.99999e-01 9.99999e-01 8.98917e-01 9.99999e-01
5.400000000e-01 8.97093e-01 9.99999e-01 9.99999e-01 9.97184e-01 9.99999e-01 9.99999e-01 8.99625e-01 9.99999e-01
5.410000000e-01 8.96722e-01 9.99999e-01 9.99999e-01 9.95996e-01 9.99999e-01 9.99999e-01 9.00327e-01 9.99999e-01
5.420000000e-01 8.96010e-01 9.99999e-01 9.99994e-01 9.94441e-01 9.99999e-01 9.99999e-01 9.01023e-01 9.99999e-01
5.430000000e-01 8.96179e-01 9.99999e-01 9.99998e-01 9.93864e-01 9.99999e-01 9.99999e-01 9.01713e-01 9.99999e-01
5.440000000e-01 8.97788e-01 9.99999e-01 9.99998e-01 9.94892e-01 9.99999e-01 9.99999e-01 9.02397e-01 9.99999e-01
5.450000000e-01 9.00325e-01 9.99999e-01 9.99999e-01 9.96953e-01 9.99999e-01 9.99999e-01 9.03076e-01 9.99999e-01
5.460000000e-01 9.02421e-01 9.99999e-01 9.99997e-01 9.98533e-01 9.99999e-01 9.99999e-01 9.03749e-01 9.99999e-01
5.470000000e-01 9.03854e-01 9.99999e-01 9.99998e-01 9.99378e-01 9.99999e-01 9.99999e-01 9.04416e-01 9.99999e-01
5.480000000e-01 9.04850e-01 9.99999e-01 9.99999e-01 9.99748e-01 9.99999e-01 9.99999e-01 9.05078e-01 9.99999e-01
5.490000000e-01 9.05638e-01 9.99999e-01 9.99999e-01 9.99893e-01 9.99999e-01 9.99999e-01 9.05734e-01 9.99999e-01
5.500000000e-01 9.06340e-01 9.99999e-01 9.99993e-01 9.99956e-01 9.99999e-01 9.99999e-01 9.06384e-01 9.99999e-01
5.510000000e-01 9.07008e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 9.07030e-01 9.99999e-01
5.520000000e-01 9.07652e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 9.07669e-01 9.99999e-01
5.530000000e-01 9.08268e-01 9.99999e-01 9.99999e-01 9.99960e-01 9.99999e-01 9.99999e-01 9.08304e-01 9.99999e-01
5.540000000e-01 9.08865e-01 9.99999e-01 9.99999e-01 9.99924e-01 9.99999e-01 9.99999e-01 9.08933e-01 9.99999e-01
5.550000000e-01 9.09450e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01 9.99999e-01 9.09557e-01 9.99999e-01
5.560000000e-01 9.10043e-01 9.99999e-01 9.99999e-01 9.99853e-01 9.99999e-01 9.99999e-01 9.10176e-01 9.99999e-01
5.570000000e-01 9.10646e-01 9.99999e-01 9.99998e-01 9.99842e-01 9.99999e-01 9.99999e-01 9.10790e-01 9.99999e-01
5.580000000e-01 9.11268e-01 9.99999e-01 9.99998e-01 9.99858e-01 9.99999e-01 9.99999e-01 9.11398e-01 9.99999e-01
5.590000000e-01 9.11877e-01 9.99999e-01 9.99999e-01 9.99862e-01 9.99999e-01 9.99999e-01 9.12002e-01 9.99999e-01
5.600000000e-01 9.12497e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.99999e-01 9.99999e-01 9.12601e-01 9.99999e-01
5.610000000e-01 9.13101e-01 9.99999e-01 9.99999e-01 9.99897e-01 9.99999e-01 9.99999e-01 9.13194e-01 9.99999e-01
5.620000000e-01 9.13672e-01 9.99999e-01 9.99999e-01 9.99878e-01 9.99999e-01 9.99999e-01 9.13783e-01 9.99999e-01
5.630000000e-01 9.14248e-01 9.99999e-01 9.99999e-01 9.99869e-01 9.99999e-01 9.99999e-01 9.14367e-01 9.99999e-01
5.640000000e-01 9.14795e-01 9.99999e-01 9.99998e-01 9.99834e-01 9.99999e-01 9.99999e-01 9.14946e-01 9.99999e-01
5.650000000e-01 9.15338e-01 9.99999e-01 9.99996e-01 9.99803e-01 9.99999e-01 9.99999e-01 9.15521e-01 9.99999e-01
5.660000000e-01 9.15802e-01 9.99999e-01 9.99998e-01 9.99684e-01 9.99999e-01 9.99999e-01 9.16090e-01 9.99999e-01
5.670000000e-01 9.16295e-01 9.99999e-01 9.99999e-01 9.99606e-01 9.99999e-01 9.99999e-01 9.16656e-01 9.99999e-01
5.680000000e-01 9.16747e-01 9.99999e-01 9.99999e-01 9.99488e-01 9.99999e-01 9.99999e-01 9.17216e-01 9.99999e-01
5.690000000e-01 9.17171e-01 9.99999e-01 9.99999e-01 9.99410e-01 9.99999e-01 9.99933e-01 9.17772e-01 9.99999e-01
5.700000000e-01 9.17702e-01 9.99999e-01 9.99999e-01 9.99332e-01 9.99999e-01 9.99990e-01 9.18323e-01 9.99999e-01
5.710000000e-01 9.18083e-01 9.99999e-01 9.99999e-01 9.99175e-01 9.99999e-01 9.99966e-01 9.18870e-01 9.99999e-01
5.720000000e-01 9.18543e-01 9.99999e-01 9.99999e-01 9.99057e-01 9.99999e-01 9.99995e-01 9.19412e-01 9.99999e-01
5.730000000e-01 9.18897e-01 9.99999e-01 9.99999e-01 9.98860e-01 9.99999e-01 9.99993e-01 9.19950e-01 9.99999e-01
5.740000000e-01 9.19115e-01 9.99999e-01 9.99999e-01 9.98512e-01 9.99999e-01 9.99999e-01 9.20484e-01 9.99999e-01
5.750000000e-01 9.19352e-01 9.99999e-01 9.99999e-01 9.98195e-01 9.99999e-01 9.99999e-01 9.21013e-01 9.99999e-01
5.760000000e-01 9.19731e-01 9.99999e-01 9.99999e-01 9.98037e-01 9.99999e-01 9.99999e-01 9.21538e-01 9.99999e-01
5.770000000e-01 9.20464e-01 9.99999e-01 9.99999e-01 9.98269e-01 9.99999e-01 9.99999e-01 9.22059e-01 9.99999e-01
5.780000000e-01 9.21125e-01 9.99999e-01 9.99998e-01 9.98427e-01 9.99999e-01 9.99999e-01 9.22576e-01 9.99999e-01
5.790000000e-01 9.21995e-01 9.99999e-01 9.99996e-01 9.98817e-01 9.99999e-01 9.99999e-01 9.23088e-01 9.99999e-01
5.800000000e-01 9.22871e-01 9.99999e-01 9.99999e-01 9.99214e-01 9.99999e-01 9.99999e-01 9.23597e-01 9.99999e-01
5.810000000e-01 9.23666e-01 9.99999e-01 9.99999e-01 9.99528e-01 9.99999e-01 9.99999e-01 9.24101e-01 9.99999e-01
5.820000000e-01 9.24310e-01 9.99999e-01 9.99999e-01 9.99684e-01 9.99999e-01 9.99999e-01 9.24601e-01 9.99999e-01
5.830000000e-01 9.24907e-01 9.99999e-01 9.99989e-01 9.99803e-01 9.99999e-01 9.99999e-01 9.25097e-01 9.99999e-01
5.840000000e-01 9.25478e-01 9.99999e-01 9.99997e-01 9.99881e-01 9.99999e-01 9.99999e-01 9.25589e-01 9.99999e-01
5.850000000e-01 9.26005e-01 9.99999e-01 9.99999e-01 9.99920e-01 9.99999e-01 9.99999e-01 9.26078e-01 9.99999e-01
5.860000000e-01 9.26522e-01 9.99999e-01 9.99995e-01 9.99960e-01 9.99999e-01 9.99999e-01 9.26562e-01 9.99999e-01
5.870000000e-01 9.27004e-01 9.99999e-01 9.99997e-01 9.99960e-01 9.99999e-01 9.99999e-01 9.27042e-01 9.99999e-01
5.880000000e-01 9.27476e-01 9.99999e-01 9.99992e-01 9.99960e-01 9.99999e-01 9.99999e-01 9.27519e-01 9.99999e-01
5.890000000e-01 9.27955e-01 9.99999e-01 9.99998e-01 9.99960e-01 9.99999e-01 9.99999e-01 9.27992e-01 9.99999e-01
5.900000000e-01 9.28351e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01 9.99999e-01 9.28461e-01 9.99999e-01
5.910000000e-01 9.28708e-01 9.99999e-01 9.99999e-01 9.99764e-01 9.99999e-01 9.99999e-01 9.28926e-01 9.99999e-01
5.920000000e-01 9.29059e-01 9.99999e-01 9.99999e-01 9.99645e-01 9.99999e-01 9.99999e-01 9.29388e-01 9.99999e-01
5.930000000e-01 9.29335e-01 9.99999e-01 9.99999e-01 9.99449e-01 9.99999e-01 9.99999e-01 9.29846e-01 9.99999e-01
5.940000000e-01 9.29606e-01 9.99999e-01 9.99999e-01 9.99253e-01 9.99999e-01 9.99999e-01 9.30300e-01 9.99999e-01
5.950000000e-01 9.29769e-01 9.99999e-01 9.99999e-01 9.98944e-01 9.99999e-01 9.99999e-01 9.30751e-01 9.99999e-01
5.960000000e-01 9.29990e-01 9.99999e-01 9.99999e-01 9.98701e-01 9.99999e-01 9.99999e-01 9.31199e-01 9.99999e-01
5.970000000e-01 9.30536e-01 9.99999e-01 9.99993e-01 9.98817e-01 9.99999e-01 9.99999e-01 9.31642e-01 9.99999e-01
5.980000000e-01 9.30981e-01 9.99999e-01 9.99999e-01 9.98817e-01 9.99999e-01 9.99999e-01 9.32082e-01 9.99999e-01
5.990000000e-01 9.31567e-01 9.99999e-01 9.99999e-01 9.98979e-01 9.99999e-01 9.99999e-01 9.32519e-01 9.99999e-01
6.000000000e-01 9.32147e-01 9.99999e-01 9.99999e-01 9.99136e-01 9.99999e-01 9.99999e-01 9.32953e-01 9.99999e-01
6.010000000e-01 9.32723e-01 9.99999e-01 9.99999e-01 9.99292e-01 9.99999e-01 9.99999e-01 9.33383e-01 9.99999e-01
6.020000000e-01 9.33332e-01 9.99999e-01 9.99999e-01 9.99488e-01 9.99999e-01 9.99999e-01 9.33809e-01 9.99999e-01
6.030000000e-01 9.33866e-01 9.99999e-01 9.99999e-01 9.99606e-01 9.99999e-01 9.99999e-01 9.34232e-01 9.99999e-01
6.040000000e-01 9.34358e-01 9.99999e-01 9.99999e-01 9.99684e-01 9.99999e-01 9.99999e-01 9.34652e-01 9.99999e-01
6.050000000e-01 9.34727e-01 9.99999e-01 9.99987e-01 9.99645e-01 9.99999e-01 9.99999e-01 9.35069e-01 9.99999e-01
6.060000000e-01 9.35000e-01 9.99999e-01 9.99994e-01 9.99488e-01 9.99999e-01 9.99999e-01 9.35482e-01 9.99999e-01
6.070000000e-01 9.35158e-01 9.99999e-01 9.99999e-01 9.99214e-01 9.99999e-01 9.99999e-01 9.35893e-01 9.99999e-01
6.080000000e-01 9.35193e-01 9.99999e-01 9.99999e-01 9.98817e-01 9.99999e-01 9.99999e-01 9.36300e-01 9.99999e-01
6.090000000e-01 9.35287e-01 9.99999e-01 9.99974e-01 9.98512e-01 9.99999e-01 9.99999e-01 9.36704e-01 9.99999e-01
6.100000000e-01 9.35581e-01 9.99999e-01 9.99988e-01 9.98385e-01 9.99999e-01 9.99999e-01 9.37104e-01 9.99999e-01
6.110000000e-01 9.35473e-01 9.99999e-01 9.99997e-01 9.97837e-01 9.99999e-01 9.99999e-01 9.37502e-01 9.99999e-01
6.120000000e-01 9.34664e-01 9.99999e-01 9.99999e-01 9.96553e-01 9.99999e-01 9.99999e-01 9.37896e-01 9.99999e-01
6.130000000e-01 9.32734e-01 9.99999e-01 9.99995e-01 9.94084e-01 9.99999e-01 9.99999e-01 9.38288e-01 9.99999e-01
6.140000000e-01 9.29652e-01 9.99999e-01 9.99998e-01 9.90386e-01 9.99999e-01 9.99999e-01 9.38676e-01 9.99999e-01
6.150000000e-01 9.27729e-01 9.99999e-01 9.99997e-01 9.87933e-01 9.99999e-01 9.99999e-01 9.39062e-01 9.99999e-01
6.160000000e-01 9.26444e-01 9.99999e-01 9.99998e-01 9.86161e-01 9.99999e-01 9.99999e-01 9.39444e-01 9.99999e-01
6.170000000e-01 9.25059e-01 9.99999e-01 9.99999e-01 9.84289e-01 9.99999e-01 9.99999e-01 9.39824e-01 9.99999e-01
6.180000000e-01 9.18617e-01 9.99999e-01 9.99999e-01 9.77043e-01 9.99999e-01 9.99999e-01 9.40201e-01 9.99999e-01
6.190000000e-01 9.14917e-01 9.99999e-01 9.99999e-01 9.72720e-01 9.99999e-01 9.99999e-01 9.40575e-01 9.99999e-01
6.200000000e-01 9.16050e-01 9.99999e-01 9.99998e-01 9.73542e-01 9.99999e-01 9.99999e-01 9.40945e-01 9.99999e-01
6.210000000e-01 9.20576e-01 9.99999e-01 9.99996e-01 9.77971e-01 9.99999e-01 9.99999e-01 9.41314e-01 9.99999e-01
6.220000000e-01 9.24930e-01 9.99999e-01 9.99999e-01 9.82213e-01 9.99999e-01 9.99999e-01 9.41679e-01 9.99999e-01
6.230000000e-01 9.30380e-01 9.99999e-01 9.99999e-01 9.87620e-01 9.99999e-01 9.99999e-01 9.42041e-01 9.99999e-01
6.240000000e-01 9.35246e-01 9.99999e-01 9.99999e-01 9.92406e-01 9.99999e-01 9.99999e-01 9.42401e-01 9.99999e-01
6.250000000e-01 9.38469e-01 9.99999e-01 9.99999e-01 9.95449e-01 9.99999e-01 9.99999e-01 9.42758e-01 9.99999e-01
6.260000000e-01 9.40557e-01 9.99999e-01 9.99999e-01 9.97290e-01 9.99999e-01 9.99999e-01 9.43112e-01 9.99999e-01
6.270000000e-01 9.41941e-01 9.99999e-01 9.99999e-01 9.98385e-01 9.99999e-01 9.99999e-01 9.43464e-01 9.99999e-01
6.280000000e-01 9.42824e-01 9.99999e-01 9.99971e-01 9.98979e-01 9.99999e-01 9.99999e-01 9.43813e-01 9.99999e-01
6.290000000e-01 9.43593e-01 9.99999e-01 9.99988e-01 9.99410e-01 9.99999e-01 9.99999e-01 9.44159e-01 9.99999e-01
6.300000000e-01 9.44167e-01 9.99999e-01 9.99997e-01 9.99645e-01 9.99999e-01 9.99999e-01 9.44503e-01 9.99999e-01
6.310000000e-01 9.44658e-01 9.99999e-01 9.99998e-01 9.99803e-01 9.99999e-01 9.99999e-01 9.44844e-01 9.99999e-01
6.320000000e-01 9.45028e-01 9.99999e-01 9.99993e-01 9.99842e-01 9.99999e-01 9.99999e-01 9.45183e-01 9.99999e-01
6.330000000e-01 9.45406e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01 9.99999e-01 9.45519e-01 9.99999e-01
6.340000000e-01 9.45740e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01 9.99999e-01 9.45852e-01 9.99999e-01
6.350000000e-01 9.46034e-01 9.99999e-01 9.99999e-01 9.99842e-01 9.99999e-01 9.99999e-01 9.46183e-01 9.99999e-01
6.360000000e-01 9.46326e-01 9.99999e-01 9.99999e-01 9.99803e-01 9.99999e-01 9.99999e-01 9.46511e-01 9.99999e-01
6.370000000e-01 9.46578e-01 9.99999e-01 9.99999e-01 9.99725e-01 9.99999e-01 9.99999e-01 9.46837e-01 9.99999e-01
6.380000000e-01 9.46863e-01 9.99999e-01 9.99999e-01 9.99684e-01 9.99999e-01 9.99999e-01 9.47161e-01 9.99999e-01
6.390000000e-01 9.47036e-01 9.99999e-01 9.99999e-01 9.99528e-01 9.99999e-01 9.99999e-01 9.47482e-01 9.99999e-01
6.400000000e-01 9.47243e-01 9.99999e-01 9.99999e-01 9.99410e-01 9.99999e-01 9.99999e-01 9.47801e-01 9.99999e-01
6.410000000e-01 9.47373e-01 9.99999e-01 9.99999e-01 9.99214e-01 9.99999e-01 9.99999e-01 9.48117e-01 9.99999e-01
6.420000000e-01 9.47090e-01 9.99999e-01 9.99996e-01 9.98979e-01 9.99999e-01 9.99607e-01 9.48431e-01 9.99999e-01
6.430000000e-01 9.47267e-01 9.99999e-01 9.99994e-01 9.98902e-01 9.99999e-01 9.99544e-01 9.48743e-01 9.99999e-01
6.440000000e-01 9.47801e-01 9.99999e-01 9.99999e-01 9.99057e-01 9.99999e-01 9.99622e-01 9.49052e-01 9.99999e-01
6.450000000e-01 9.48294e-01 9.99999e-01 9.99999e-01 9.99136e-01 9.99999e-01 9.99739e-01 9.49360e-01 9.99999e-01
6.460000000e-01 9.48720e-01 9.99999e-01 9.99999e-01 9.99096e-01 9.99999e-01 9.99907e-01 9.49664e-01 9.99999e-01
6.470000000e-01 9.49166e-01 9.99999e-01 9.99999e-01 9.99175e-01 9.99999e-01 9.99980e-01 9.49967e-01 9.99999e-01
6.480000000e-01 9.49403e-01 9.99999e-01 9.99999e-01 9.99096e-01 9.99999e-01 9.99993e-01 9.50267e-01 9.99999e-01
6.490000000e-01 9.49328e-01 9.99999e-01 9.99999e-01 9.98701e-01 9.99999e-01 9.99995e-01 9.50565e-01 9.99999e-01
6.500000000e-01 9.49405e-01 9.99999e-01 9.99956e-01 9.98512e-01 9.99999e-01 9.99998e-01 9.50861e-01 9.99999e-01
6.510000000e-01 9.49639e-01 9.99999e-01 9.99977e-01 9.98427e-01 9.99999e-01 9.99999e-01 9.51155e-01 9.99999e-01
6.520000000e-01 9.50024e-01 9.99999e-01 9.99991e-01 9.98512e-01 9.99999e-01 9.99999e-01 9.51447e-01 9.99999e-01
6.530000000e-01 9.50126e-01 9.99999e-01 9.99995e-01 9.98311e-01 9.99999e-01 9.99999e-01 9.51736e-01 9.99999e-01
6.540000000e-01 9.50046e-01 9.99999e-01 9.99999e-01 9.97922e-01 9.99999e-01 9.99999e-01 9.52023e-01 9.99999e-01
6.550000000e-01 9.50029e-01 9.99999e-01 9.99999e-01 9.97606e-01 9.99999e-01 9.99999e-01 9.52309e-01 9.99999e-01
6.560000000e-01 9.49339e-01 9.99999e-01 9.99840e-01 9.96742e-01 9.99999e-01 9.99999e-01 9.52592e-01 9.99999e-01
